src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_seg_size_avg,bwd_seg_size_avg,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwr_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,Label
34.91.196.66,192.168.200.60,2438,80,17,2025-03-04 22:54:07,0.0,0,0,0,0,1,0,1005,0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,1005,1005,1005.0,0.0,0.0,8,0,971,971.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
53.88.244.91,192.168.200.60,2439,80,17,2025-03-04 22:54:07,0.0,0,0,0,0,1,0,1005,0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,1005,1005,1005.0,0.0,0.0,8,0,971,971.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
180.64.132.244,192.168.200.60,2440,80,17,2025-03-04 22:54:08,0.0,0,0,0,0,1,0,1005,0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,1005,1005,1005.0,0.0,0.0,8,0,971,971.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
219.232.20.254,192.168.200.60,2441,80,17,2025-03-04 22:54:08,0.0,0,0,0,0,1,0,1005,0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,1005,1005,1005.0,0.0,0.0,8,0,971,971.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
192.168.200.254,57.144.144.145,60375,443,6,2025-03-04 22:54:08,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,20,0,1480,1480.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1514.0,252,0,252,252,0,252.0,252.0,0,0.0,0.0,0,252,252,0,252,252,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
192.168.200.254,57.144.144.145,60375,443,6,2025-03-04 22:54:08,0.0,0,0,0,0,1,0,1817,0,1817.0,1817.0,1817.0,0.0,0.0,0.0,0.0,0.0,1817,1817,1817.0,0.0,0.0,20,0,1783,1783.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,1817.0,252,0,252,252,0,252.0,252.0,0,0.0,0.0,0,252,252,0,252,252,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
88.78.151.138,192.168.200.60,2442,80,17,2025-03-04 22:54:08,0.0,0,0,0,0,1,0,1005,0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,1005,1005,1005.0,0.0,0.0,8,0,971,971.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
138.243.80.88,192.168.200.60,2443,80,17,2025-03-04 22:54:08,0.0,0,0,0,0,1,0,1005,0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,1005,1005,1005.0,0.0,0.0,8,0,971,971.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
144.183.196.227,192.168.200.60,2444,80,17,2025-03-04 22:54:08,0.0,0,0,0,0,1,0,1005,0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,1005,1005,1005.0,0.0,0.0,8,0,971,971.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
55.80.123.61,192.168.200.60,2445,80,17,2025-03-04 22:54:08,0.0,0,0,0,0,1,0,1005,0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,1005,1005,1005.0,0.0,0.0,8,0,971,971.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
12.143.219.101,192.168.200.60,2446,80,17,2025-03-04 22:54:08,0.0,0,0,0,0,1,0,1005,0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,1005,1005,1005.0,0.0,0.0,8,0,971,971.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
218.132.55.218,192.168.200.60,2447,80,17,2025-03-04 22:54:08,0.0,0,0,0,0,1,0,1005,0,1005.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,1005,1005,1005.0,0.0,0.0,8,0,971,971.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,UDP
